baseline-CC,baseline-ACC,baseline-MS,baseline-DyS,real_baseline
0.48,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.47,0.47,0.47,0.47,0.47
0.47,0.47,0.47,0.47,0.47
0.47,0.47,0.47,0.47,0.47
0.47,0.46,0.46,0.47,0.47
0.47,0.47,0.47,0.47,0.47
0.47,0.47,0.47,0.47,0.47
0.47,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.48,0.47,0.47,0.47,0.47
0.47,0.47,0.47,0.47,0.47
0.47,0.46,0.46,0.47,0.47
0.47,0.46,0.46,0.47,0.47
0.47,0.46,0.46,0.47,0.47
0.47,0.47,0.47,0.47,0.47
0.47,0.46,0.46,0.47,0.47
0.47,0.46,0.46,0.47,0.46
0.47,0.46,0.46,0.46,0.46
0.47,0.46,0.46,0.46,0.46
0.47,0.46,0.46,0.46,0.46
0.47,0.46,0.46,0.46,0.46
0.47,0.46,0.46,0.46,0.46
0.47,0.46,0.46,0.46,0.46
0.47,0.46,0.46,0.46,0.46
0.47,0.46,0.46,0.46,0.46
0.46,0.46,0.46,0.46,0.46
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.46,0.46,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.46,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.46,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.45,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.45,0.45,0.45,0.45,0.45
0.45,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.45
0.46,0.45,0.45,0.45,0.44
0.46,0.45,0.45,0.45,0.44
0.45,0.45,0.45,0.45,0.44
0.45,0.45,0.45,0.45,0.44
0.45,0.45,0.45,0.45,0.44
0.45,0.44,0.44,0.45,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.44
0.45,0.44,0.44,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.44,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.42
0.44,0.43,0.43,0.43,0.42
0.44,0.43,0.43,0.43,0.42
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.43
0.44,0.43,0.43,0.43,0.42
0.44,0.43,0.43,0.43,0.42
0.44,0.43,0.43,0.43,0.42
0.44,0.43,0.43,0.43,0.42
0.44,0.43,0.43,0.43,0.42
0.43,0.42,0.42,0.43,0.42
0.43,0.42,0.42,0.43,0.42
0.43,0.42,0.42,0.43,0.42
0.43,0.42,0.42,0.43,0.42
0.43,0.42,0.42,0.42,0.42
0.43,0.42,0.42,0.42,0.42
0.43,0.42,0.42,0.42,0.42
0.43,0.42,0.42,0.42,0.42
0.43,0.42,0.42,0.42,0.41
0.43,0.42,0.42,0.42,0.41
0.43,0.42,0.42,0.42,0.41
0.43,0.42,0.42,0.42,0.41
0.43,0.42,0.42,0.42,0.41
0.43,0.42,0.42,0.42,0.41
0.43,0.42,0.42,0.42,0.41
0.43,0.42,0.42,0.42,0.41
0.42,0.41,0.41,0.42,0.41
0.42,0.41,0.41,0.41,0.41
0.42,0.41,0.41,0.41,0.41
0.42,0.41,0.41,0.41,0.41
0.42,0.41,0.41,0.41,0.41
0.42,0.41,0.41,0.41,0.4
0.42,0.41,0.41,0.41,0.4
0.42,0.41,0.41,0.41,0.41
0.42,0.41,0.41,0.41,0.41
0.42,0.41,0.41,0.41,0.41
0.42,0.41,0.41,0.41,0.41
0.42,0.41,0.41,0.41,0.41
0.42,0.41,0.41,0.42,0.41
0.43,0.42,0.42,0.42,0.41
0.43,0.42,0.42,0.42,0.41
0.42,0.41,0.41,0.42,0.41
0.42,0.41,0.41,0.42,0.41
0.42,0.41,0.41,0.41,0.41
0.42,0.41,0.41,0.41,0.41
0.42,0.41,0.41,0.41,0.41
0.42,0.4,0.41,0.41,0.4
0.42,0.4,0.4,0.41,0.4
0.41,0.4,0.4,0.41,0.4
0.41,0.4,0.4,0.4,0.4
0.41,0.4,0.4,0.4,0.4
0.41,0.4,0.4,0.4,0.4
0.41,0.4,0.4,0.4,0.4
0.41,0.4,0.4,0.4,0.4
0.41,0.4,0.4,0.4,0.4
0.41,0.4,0.4,0.4,0.4
0.41,0.39,0.39,0.4,0.39
0.41,0.39,0.39,0.4,0.39
0.41,0.39,0.39,0.4,0.39
0.4,0.39,0.39,0.4,0.39
0.4,0.39,0.39,0.4,0.39
0.4,0.39,0.39,0.4,0.39
0.4,0.39,0.39,0.4,0.39
0.41,0.39,0.39,0.4,0.39
0.41,0.39,0.39,0.4,0.39
0.41,0.39,0.39,0.4,0.39
0.4,0.39,0.39,0.4,0.39
0.4,0.39,0.39,0.39,0.39
0.4,0.39,0.39,0.39,0.39
0.4,0.39,0.39,0.39,0.39
0.4,0.39,0.39,0.39,0.39
0.4,0.39,0.39,0.39,0.39
0.4,0.39,0.39,0.39,0.39
0.4,0.39,0.39,0.39,0.39
0.4,0.39,0.39,0.39,0.39
0.4,0.38,0.39,0.39,0.38
0.4,0.38,0.39,0.39,0.38
0.4,0.38,0.39,0.39,0.38
0.4,0.38,0.39,0.39,0.38
0.39,0.38,0.39,0.39,0.38
0.39,0.38,0.38,0.38,0.38
0.39,0.38,0.38,0.38,0.38
0.39,0.38,0.38,0.38,0.38
0.39,0.38,0.38,0.38,0.38
0.39,0.38,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.38,0.38,0.38,0.37
0.39,0.38,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.38,0.38,0.38,0.38
0.39,0.38,0.38,0.38,0.38
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.39,0.37,0.38,0.38,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.38,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.38,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.37,0.37,0.37,0.37
0.38,0.36,0.37,0.37,0.36
0.38,0.36,0.37,0.37,0.36
0.38,0.37,0.37,0.37,0.36
0.38,0.36,0.37,0.37,0.36
0.38,0.36,0.37,0.37,0.36
0.38,0.36,0.37,0.37,0.36
0.37,0.36,0.36,0.36,0.36
0.38,0.36,0.37,0.37,0.36
0.37,0.36,0.36,0.36,0.36
0.37,0.36,0.36,0.36,0.36
0.38,0.36,0.37,0.37,0.36
0.38,0.36,0.37,0.37,0.36
0.37,0.36,0.36,0.36,0.36
0.37,0.36,0.36,0.36,0.36
0.37,0.36,0.36,0.36,0.36
0.37,0.36,0.36,0.36,0.36
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.37,0.35,0.36,0.36,0.35
0.36,0.35,0.35,0.35,0.35
0.36,0.35,0.35,0.35,0.35
0.36,0.35,0.35,0.35,0.35
0.36,0.34,0.35,0.35,0.35
0.36,0.34,0.35,0.35,0.34
0.36,0.35,0.35,0.35,0.35
0.36,0.35,0.35,0.35,0.35
0.36,0.35,0.35,0.35,0.35
0.36,0.35,0.35,0.35,0.35
0.36,0.35,0.35,0.35,0.35
0.36,0.35,0.35,0.35,0.35
0.36,0.35,0.35,0.35,0.35
0.36,0.35,0.35,0.35,0.35
0.36,0.35,0.35,0.35,0.35
0.36,0.35,0.35,0.35,0.35
0.36,0.34,0.35,0.35,0.35
0.36,0.34,0.35,0.35,0.34
0.36,0.34,0.34,0.35,0.34
0.35,0.34,0.34,0.34,0.34
0.35,0.34,0.34,0.34,0.34
0.35,0.34,0.34,0.34,0.34
0.35,0.34,0.34,0.34,0.34
0.35,0.34,0.34,0.34,0.34
0.35,0.34,0.34,0.34,0.34
0.35,0.34,0.34,0.34,0.34
0.35,0.33,0.34,0.34,0.34
0.35,0.33,0.34,0.34,0.33
0.35,0.33,0.34,0.34,0.33
0.35,0.33,0.34,0.34,0.33
0.35,0.33,0.34,0.34,0.33
0.35,0.33,0.33,0.33,0.33
0.34,0.33,0.33,0.33,0.33
0.35,0.33,0.33,0.33,0.33
0.34,0.33,0.33,0.33,0.33
0.35,0.33,0.33,0.33,0.33
0.34,0.33,0.33,0.33,0.33
0.34,0.33,0.33,0.33,0.33
0.34,0.33,0.33,0.33,0.33
0.34,0.32,0.33,0.33,0.33
0.34,0.32,0.33,0.33,0.33
0.34,0.32,0.33,0.33,0.32
0.34,0.32,0.33,0.33,0.32
0.34,0.32,0.33,0.33,0.32
0.34,0.32,0.33,0.33,0.32
0.34,0.32,0.33,0.33,0.33
0.34,0.32,0.33,0.33,0.33
0.34,0.33,0.33,0.33,0.33
0.34,0.33,0.33,0.33,0.33
0.35,0.33,0.33,0.33,0.33
0.34,0.33,0.33,0.33,0.33
0.34,0.32,0.33,0.33,0.33
0.34,0.32,0.33,0.33,0.33
0.34,0.33,0.33,0.33,0.33
0.35,0.33,0.33,0.33,0.33
0.35,0.33,0.33,0.33,0.33
0.35,0.33,0.33,0.33,0.33
0.34,0.33,0.33,0.33,0.33
0.34,0.32,0.33,0.33,0.33
0.34,0.32,0.33,0.33,0.33
0.34,0.32,0.33,0.33,0.33
0.34,0.32,0.33,0.33,0.32
0.34,0.32,0.33,0.33,0.33
0.34,0.32,0.33,0.33,0.32
0.34,0.32,0.33,0.33,0.32
0.34,0.32,0.32,0.32,0.32
0.34,0.32,0.32,0.32,0.32
0.33,0.32,0.32,0.32,0.32
0.33,0.32,0.32,0.32,0.32
0.33,0.32,0.32,0.32,0.32
0.33,0.32,0.32,0.32,0.32
0.33,0.31,0.32,0.32,0.32
0.33,0.32,0.32,0.32,0.32
0.34,0.32,0.32,0.32,0.32
0.34,0.32,0.33,0.33,0.32
0.34,0.32,0.33,0.33,0.32
0.34,0.32,0.33,0.33,0.32
0.34,0.32,0.33,0.33,0.32
0.34,0.32,0.33,0.33,0.32
0.34,0.32,0.32,0.32,0.32
0.34,0.32,0.33,0.33,0.32
0.34,0.32,0.32,0.32,0.32
0.34,0.32,0.33,0.33,0.32
0.34,0.32,0.32,0.32,0.32
0.34,0.32,0.32,0.32,0.32
0.34,0.32,0.32,0.32,0.32
0.33,0.32,0.32,0.32,0.32
0.33,0.32,0.32,0.32,0.32
0.33,0.32,0.32,0.32,0.32
0.34,0.32,0.32,0.32,0.32
0.33,0.32,0.32,0.32,0.32
0.33,0.32,0.32,0.32,0.32
0.33,0.32,0.32,0.32,0.32
0.34,0.32,0.32,0.32,0.32
0.34,0.32,0.32,0.32,0.32
0.34,0.32,0.32,0.32,0.32
0.33,0.32,0.32,0.32,0.32
0.33,0.32,0.32,0.32,0.32
0.33,0.32,0.32,0.32,0.32
0.33,0.31,0.32,0.32,0.32
0.33,0.31,0.32,0.32,0.31
0.33,0.31,0.32,0.32,0.31
0.33,0.31,0.32,0.32,0.31
0.33,0.31,0.32,0.32,0.31
0.33,0.31,0.31,0.31,0.31
0.33,0.31,0.31,0.31,0.31
0.32,0.31,0.31,0.31,0.31
0.32,0.31,0.31,0.31,0.31
0.32,0.31,0.31,0.31,0.31
0.32,0.31,0.31,0.31,0.31
0.32,0.31,0.31,0.31,0.31
0.32,0.31,0.31,0.31,0.31
0.32,0.31,0.31,0.31,0.31
0.32,0.31,0.31,0.31,0.31
0.32,0.3,0.31,0.31,0.31
0.32,0.3,0.31,0.31,0.3
0.32,0.3,0.31,0.31,0.3
0.32,0.3,0.31,0.31,0.3
0.32,0.3,0.31,0.31,0.3
0.32,0.3,0.31,0.31,0.3
0.32,0.3,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.3
0.32,0.3,0.3,0.3,0.3
0.32,0.3,0.3,0.3,0.3
0.32,0.3,0.3,0.3,0.3
0.32,0.3,0.3,0.3,0.3
0.32,0.3,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.3
0.32,0.3,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.3
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.29,0.29,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.3,0.3,0.29
0.31,0.29,0.29,0.29,0.29
0.31,0.29,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.29
0.31,0.29,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.28
0.3,0.28,0.29,0.29,0.28
0.3,0.28,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.29
0.3,0.28,0.29,0.29,0.28
0.3,0.28,0.29,0.29,0.28
0.3,0.28,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.27,0.28,0.27
0.29,0.27,0.27,0.28,0.27
0.29,0.27,0.27,0.28,0.27
0.29,0.27,0.27,0.28,0.27
0.29,0.27,0.27,0.28,0.27
0.29,0.27,0.27,0.28,0.27
0.29,0.26,0.27,0.27,0.27
0.29,0.27,0.27,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.27,0.28,0.27
0.29,0.27,0.27,0.28,0.27
0.29,0.27,0.27,0.28,0.27
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.27,0.27,0.28
0.29,0.27,0.27,0.27,0.27
0.29,0.27,0.27,0.27,0.27
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.27,0.27,0.28
0.29,0.27,0.27,0.27,0.27
0.29,0.27,0.27,0.27,0.27
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.27,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.27,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.27,0.28,0.27
0.29,0.26,0.27,0.27,0.27
0.29,0.26,0.27,0.27,0.27
0.29,0.27,0.27,0.28,0.27
0.29,0.26,0.27,0.27,0.27
0.29,0.26,0.27,0.27,0.27
0.29,0.26,0.27,0.27,0.27
0.29,0.27,0.27,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.27,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.3,0.28,0.28,0.28,0.28
0.3,0.28,0.28,0.28,0.28
0.3,0.28,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.3,0.28,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.28
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.28,0.28,0.27
0.29,0.27,0.27,0.28,0.27
0.29,0.26,0.27,0.27,0.27
0.29,0.26,0.27,0.27,0.27
0.28,0.26,0.27,0.27,0.27
0.29,0.26,0.27,0.27,0.27
0.29,0.26,0.27,0.27,0.27
0.29,0.26,0.27,0.27,0.27
0.29,0.26,0.27,0.27,0.27
0.28,0.26,0.27,0.27,0.27
0.29,0.26,0.27,0.27,0.27
0.28,0.26,0.27,0.27,0.27
0.29,0.26,0.27,0.27,0.27
0.29,0.26,0.27,0.27,0.27
0.29,0.26,0.27,0.27,0.27
